orig_node,message_count,percentage_of_total
03feb8a21f70145608415fc945ffcd8e766abd5a96df44826804ee5c9907b65bb7,1,0.0
031ecde344dbf57b2d4264b4bddc59b012f5fea6b782c2bc80ae51d4b88a071fbb,1,0.0
039265560468d6013d74cf721796de5fe420b35ed3597d38a3f146a2b604e5c582,1,0.0
0361d41901c262962e82a745516fac90be0cfeaa6c8929d1ea7f40a48240440a45,1,0.0
02623a651d88cde21a849d8e8ebd6ff0ff8dd4bfcc76dee39b4b98fda320fdaef3,1,0.0
0246b5b1913ef9c10c8f3f9dc2c2db370dee92f6b9ea7ea300b78910a0e4cae8e1,1,0.0
0396eb578632b7f0c80352ec724d13489562f83792649176c70d97c93d3e345799,1,0.0
02094b89eca31f623af2d4fe2bf0fe52828c9816bf23573bb94f3938ce44c5a621,1,0.0
0232e853b8984b43f85300ede286e8637dcfe1d27aca6df8cca231bd08bf1b409b,1,0.0
03ecd80de1b6d27db80129a36c1625c6cdab010a6bbc6d763e36141d32003a9e47,1,0.0
02a3f9180704edb90a3d0d9aa01b19c413f54fb12fe8b57a6d3e49083b9c213508,1,0.0
02e6b780b0b702e1c0e7375ba9f92116ec096bf73ab2cb5e098089c09702bc77ff,1,0.0
036919268075ca69157a9adce5fbc8f29c3242dc098a44a4bddb4bbdcabfa295ea,1,0.0
0294ca9bce876d37974ed73563f9854fe6e31dbd53b80e4cfec7fd8268a7635fa4,1,0.0
03fddcb01f0aca502fbcedcd47bd010efe7810ec89b3c4d94dd8e6c97b83241076,1,0.0
03a36293e2ecce83f84a728303666fcd6255eae3199c712e2c5b86bfca3d90eb61,1,0.0
03a036c4aeeb2d7bf2659000b43acd0b6fc2ea3a2ce9a9f2aef8b2204154341520,1,0.0
021865656aeea2ae317167cc1a35a14c5b772b4f836fd3e3602d22f394fa54e74f,1,0.0
0327b312ce667bc18a442c0bc9121903a8efeab798cf7733f6ef55d85e479cb001,1,0.0
02017fdec0ac8b142dffdb6ec571141fd94c2fa3d40c9eb16c4952ca8bbbed9841,1,0.0
03143fd6796edb45fbf98a9ac2045b1e10d1417c883b296896fda8647182d851a1,1,0.0
0358f59ff1f65add6939f82b96448bf612bfb94464ea08940e027159d7c4663c49,1,0.0
029d36378de17f868332323319acfce2ae0ce7ca01c3a7cab3a0c37a628f13f6cf,1,0.0
020502bba08b3e6282014d013de6b801764b95e24825a809fdf2834fcbf0e09e5a,1,0.0
037c2e1247cf135bba913a41b5c5257f2aca0b6a9836ad7d6430bd0482631c3772,1,0.0
03d0e06d1b02b6768ea6961e45fcf2d0f67c0615e06837494d705b145b2989d3d5,1,0.0
0358aacc9a06b191cf46f69959efc06faf8eac03628b2cb2c40dcc600f1fe87183,1,0.0
03dccf0c3482e8ed6ba21d09019b47808b9a2624acc0be8d6805b98a0c6b90223a,1,0.0
039601fba589b407438946613c3aa9c32c8854125cfe968122010ebd76905f8d91,1,0.0
038982823e261b97bdc873dbae608c3dab9df6c993c019a2d62082bed5c4d92e8d,1,0.0
022b00606f095048ef81d652958bdfc9547e2065ec7f480974e1b3743965faddcb,1,0.0
02e5fcc49e72e64ce5f48bbe3e4e4ed3a00086b6ecd0ffa15d58ff22adeca781f2,1,0.0
03e57b7fd7db9f6af96f0fd93c2184ca1d8ebce6e77e79a770f0f3377b68c63475,1,0.0
03ef1d515e8d39418c8be3ce10b06671fa98a94fc7154f9ab7e2c8148c375a1eae,1,0.0
0235c809f1e24037bf093fa74790a8560ab41a12a1c0a7652ddcf0a35efd61831a,1,0.0
02833b7a5020a0afbee8edf42e05840e5fa52485d1ee56fb2fcd0c87b2dfe7b84b,1,0.0
03204fdaac64b5101bb5d8a1699b3067b4c617c0ea4758b36158f489dad1027ef5,1,0.0
033a3ce3718dcf6e4f4985d34d4b86b65fc2e50076356660a4899f65c988d091d4,1,0.0
03ec4e612d61f2f6bf66119052517007b4d2f47bc23c9c684c161095709c7e76d1,1,0.0
0232bfd56bc7fd6fd6faccb0c28586996eeb97650846226cacbd8b29bf437a1880,1,0.0
02f42818f62c872749ed72b8bdc1467f683da6031c9653529d36f5fde5c55edb0f,1,0.0
020605fe57da26b913cc07ec4b63462e918fc6efe050c6ed6e6e601f59447ea762,1,0.0
02180a97ae2fe9beaa78d33bc6e646a07c30f337a184953344fd0946eb851ec07f,1,0.0
036ccf84ddec6c9398a64fff4fdb2555ec4c355f802e26c83ea7523814bd2e2683,1,0.0
03c8c05af1ac18732db8e26a8744f9a1b13d37ac87b2958456005b7dcd614dffd9,1,0.0
02e1dad4d396696cb207a524bdf595f1a2e6792d7b990f18cef1ebd1b557bb110f,1,0.0
03faee76df3e1fc897d62f9daf7424fb7e3e70d3aa425316a5012b91c9e439a827,1,0.0
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,1,0.0
02baefa3f0346dec11b6fab292ec8ed9aa41886647c4c47710a719fa1af6ae1e6a,1,0.0
0321c95cb9242b489bc89a80effd391b93fe8fec05cd66f7825b72d6880f1feece,1,0.0
03dfc9ccc57869f47b3869ab3273547c4a3a4d8bc78b2ebaa0d4aa917515ef6442,1,0.0
02e692868a442e6277185d7d96cd09aeb113dc41cb299ca065e27fb4ca4e2ee79a,1,0.0
02d5d6dee14f13d60438cc76181a01b16cbacbc25f2c23d4a3654c2a80b0c5d1b5,1,0.0
035ebbd9ff90177077cfaa6a9a237ebbf9d2027a462346033ba88682416d34f4eb,1,0.0
0229e4ac8edcbd9127859d57b45dd6e2e4c057cbf8434011b6acefd72867d5d3c6,1,0.0
027eb7d4f50b7450021b8d7746e323c30affa82bfafb190eab0d5b1acb4a0d7632,1,0.0
03f2bff57e9dfb09d5e707953511e1cb76b0ab1ba7b5037bfd2c027159a4fcde05,1,0.0
029cb5d877fb65761c9edc2810037b532631d22cd0e2b696051cf0d07d6ee218c0,1,0.0
02213e3c2fded6d25d49d35d974feed683300fb9f80728d84de1fea359b9b6c3eb,1,0.0
03280e3ad5b6f86a4005de7684c94913f79bccbde5929c7d187e9d300aa73812bf,1,0.0
02e6785a812f72d9b1e7a6e023fdda48e54e45340ea2d922e30e189e8c138e5709,1,0.0
03782ab0095d94c437062ca1f175b15fb2ec7499d6092e8d389cbb530f9581824a,1,0.0
0290681a8483f53775eca26674e215890e06a42e389c1cd0f6e0e4f46e8583c48c,1,0.0
034db0128cc3bbaa96caf26cdd699c35b7ed6a2daa36da379570565635f7fa2b8f,1,0.0
023631624e30ef7bcb2887e600da8e59608a093718bc40d35b7a57145a0f3db9af,1,0.0
03434a39cd9a537c852fc8fb72454086d726f9111e9f730cef4985c39c11fae944,1,0.0
0396b4a27564116429d7e683ba0926542c35e69da05e361d22999b666f6c47bf37,1,0.0
02b603df97a164b4da7aea1ed29f640f2f086f1d5328d7f8a713406b3028fdf4d6,1,0.0
03cd7c7c0a09ecf5c20c5a369cffc260773d33c173a58fea11c9ef5cf591078480,1,0.0
0354cda57fa833c3dc7bed61bb8c09d902c9484335e021ac52589cbcc3c749bab8,1,0.0
029ff147cee5f76822932c3116e1350ec5876667b77b605b0105c1af6fc12e06b7,1,0.0
03e013a5e980467f23c2622017666dcc3cd23d06166f61a6adbb6b186b77887c3e,1,0.0
032c9de5eed4037f7945384395ec6ac9cbe28116fe9fa34563b2f120af67c4bdf6,1,0.0
02c6bf0a0edb5b8637ef2d116ff6d446ac886b6b4186f30932df1471863598e5cb,1,0.0
0336b49fa395fdce71f83dce3ee3e2b209c04d79f58e125953ac3a149234e7a6a2,1,0.0
03145d7bf5275e814d082e0d0a395f7a93ecb5b87f59aba5a21a4da53281dd2b72,1,0.0
023d9c506d636d6fb215c3995609447fa2e7b136550884596f8d8cbfbff23b2479,1,0.0
0357c9ed7711df9d4d207d0f442af8e8b47568bb4ca84f7ec12c75edce76d0bc71,1,0.0
022a3d575fd624ce2d298bd3d5253754cfb77b5da4bdf6409ffea8a5c4314adcbf,1,0.0
03477b0f9679de60b3a803b47294e37b4c14a383564afded973114134623d2ec82,1,0.0
0306174c20b88038590e56e6fae2118f3b91078052f9a583722ef4a7c251188a4f,1,0.0
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,1,0.0
022e203f548f079f34e488518e597571b8d83a66e0d96ce4e2f4cdec389e28deac,1,0.0
02ca26f353c75eea965fac50b2a3ae70e6a9c63753503c7987e6a28ff5ad8a1be2,1,0.0
0355b1f53428631e46100c8858bf46b7228070388a8a756280562c9c680de433ff,1,0.0
030e5868ee555b0cf34e56bbce59e5c755ad80a8b41fd4d848949666189b100fae,1,0.0
03ebf9f9a8bb74434cb32cc9cb2275139c61cc11857e566952111d883870fafe5b,1,0.0
03e258384ad61e939d29007ef914327e89fd127709f031e7914aa4662f42a3d102,1,0.0
034fb9f48d9a866136652cedd3ca60cef143cd51470ad4937b5fb0f4f34bb2e6a4,1,0.0
02ea2f9d56d7f86204fbb154aee5e01435a16d5d788d530acca8dbc00b77b784f7,1,0.0
031d9e0a5479a906886bcf0006a469f3dc85953195f9c81d331fa9f1db8310a369,1,0.0
02d1567647ddff8b96f72f0b5cdf6a91d6fea09c6103d24992878c37e3ad59294d,1,0.0
03f8d5dd51d71aaddf81a8648ba98994b71060f718524b26b3be144bcd3b7fd7b1,1,0.0
0269183e41125357cfda30cc35bd0e24bb6232330dbabfac8736dbb01a416d2a6c,1,0.0
02325d9c4703e476e146a6f26d1375a486e1237cef1225e809c505aa75e4c1c45f,1,0.0
02ceff97c32a2172a36cfe2be5602634ca6a0ead4c5fcba9094157c02855c16575,1,0.0
02d3fba1db8b1f53df5b504de5e8700c02f9b7e3f4a2e34df43a5437cc2a05bbd4,1,0.0
026eb86b126bf516df80f8849a20297b9d906b80fc42fb813287c358f021a2d56a,1,0.0
03f4b7cb796757293d8fe2cccaed3093be1942b01b3aa713e6037b6d573da3b213,1,0.0
0350cdc3e0e0275159cf94d15c8f22155189bed1699bb0aeb8b17dd98f8928595d,1,0.0
02a04eb11e5820ee21bcd95da41dbe8354ab685113e90a3aa3431add1c70a03d81,1,0.0
029182eb50c7712c33d09f8cc71c63e3bf9dabe0808343df9a70943a1a1acc8a03,1,0.0
03fd32a72544e61b62a4ecad08fcdfd1585da165ad5539270360f7b0388e445a88,1,0.0
03c386545140d4290336ff797a08088f68017787a8d96711e4ff7a17c7402e5ac2,1,0.0
037dadad79443995985c49642348b494f8c0fb92ffb5eb7a4d9ac4306add35baf3,1,0.0
0336cc6fa2b68a0426ce6d10c1c93ce630c8e77cf3a88ca1f8e12262139043d89d,1,0.0
020ad659cee3708cc756fa4c5959a3822cc817e5bebb6e41bf6788ca44eae72eb7,1,0.0
03addb2df2a02840aec0cc9963edcb89d0bee741bf03cdd9764923dbcafa101d1e,1,0.0
026c40a1e483907f57dc54fc780fb4c08aba9aba7ab32e02f86b7f5954c58cfc91,1,0.0
03e325ec48067e0e46ae2c37c9dee8ea525d5f856c3613cf73df16233a5b9a8c58,1,0.0
024b6c6ee7eb775b3b2ec1a552acf301b201b17a6de78e9998d002dca9ebeb83b1,1,0.0
02d9b25ff40f8d8ca7abad6bb73be76604f861ffc52af24a36129c80296640ac1b,1,0.0
02a0b750677d6039ce19923929413f51a310074c5ab53b6387a9b023007b5163bf,1,0.0
03c9486235b47e27d1727d63d087747d5a551b8f75d478f9dae7bcccf7b1c5acfe,1,0.0
0283a921b1bcb919bb869cb25d416168888490ed98f828cf523c989f8cf4883076,1,0.0
020abd31d898c300b4d6d615c869a50431a7f1beedf30ed6eb90c85fe9be6df80c,1,0.0
02dee0ca48277b7dac2694070533b39610660afae8a3ba56076259685c4c96085a,1,0.0
026e3301f975f514236ee47b433ef9d811429c1ae92087cf33b1c220086b50ca1a,1,0.0
022daa0d9280fb490d87d652773d61e9a9e517f070d72952cda53fa6551bfc5244,1,0.0
02e4e7607c55110a5f1a0c38f188b6817cfae7b1b161c2137879ccce785444a0ab,1,0.0
03c4a663653922d1537cb6a2c68e910c6ce66680f1c9007704c62c11e8443e3702,1,0.0
022bda68e23304f7f6cf94d6520c3e885c57cc6db825d16fd1d76b042dc21a71e9,1,0.0
0333c26dc7f15e926159696503c3d01dbd6515d26ff6d067295988566d4ebb2e1b,1,0.0
034bc2f94d78826566c8d6493cf8e0bbb4b1874ce40d09363011dc6ee3faa50f49,1,0.0
037783810f856969c72f0c88201b8c7b353849fe7a6d7645a88640465110459623,1,0.0
03b2777e2733eb54427fec5d3538b292ff31b9fb15abf661fa847c5358c12319f2,1,0.0
0376ec33986684bbfca271e56f053092c33f3a8f07ee32d4d197f01cf399252d37,1,0.0
03937dbc8719c7b6cfc3255aa7c0ab25d4797ec8b7d98ec2b8598a7dbed520bdb5,1,0.0
02c0d8faca275e161c20c9250afedfc64d223b4f7a0a00074a1d64f0dce9c6fe97,1,0.0
02864576fc7b8da5e87869554d00fc9690e66d807b63c859b7984c68ff3edaa865,1,0.0
03f437ffc7836b611b0abf0840b9584156aed8da0d8505df9c9e2db20b4b729bc3,1,0.0
0239fdb8743aea601cc3084772bd8da187fbc8ba25850cb80f9754c4e2d799a9b8,1,0.0
028d1e30a5ef31a501a0122e78cc0b068414173783ce474f883f7754dc175bc473,1,0.0
030449bee06a7cbb06ce4fcab3488fa1626a5f5f4bb138c7aa654752d1d48094b0,1,0.0
03d93ba194cba4219baab130e7dec83a03749a3cbf51a7818ea3e1217a59e60392,1,0.0
03da6ec474c215768f103aa56a4882b8fe4402e89c3a2160b2cdc7da62c3e5b375,1,0.0
024f64d78614662254ebd950c5add9ab0eae06930b7457c9741ee80fae22198b7b,1,0.0
02bfc165f958cdafa7bbeb1bcd540354b24d43442b6529c0c5ae3992da97c9163f,1,0.0
035b67e0dad18e2483aa88deba2453ff58599caf64b4833d78981045097844b1d2,1,0.0
0393f5652566d3589c570844a964b6dd9ccc789e574f15d8c4d61c6eb4a53f1169,1,0.0
023d3165143024c8bf7538717ceef296710f38317a9b8d51521fc1aac83626e1bc,1,0.0
033e5abf3b626ea09ffec1a812eef600890444d84daf440ff94b0c48d2667b9f2b,1,0.0
034b93d38830f4e1f20f865026b95210bfc0d31c498379536f17245f29ec507218,1,0.0
026ec80c7ab70e9ca1783b0621fe5e5578c5b6dea6a22acabf477f39df8c24538c,1,0.0
02740f9ff4873fc644bc3003ae3ba748f6c961198d0192fcf4d6786e6862e16503,1,0.0
03712a94b237dd27822e15583175a387e58d24079b7d903d48f369903841f4e278,1,0.0
02450ef88cd5132f5f97bb0349f42a19fe99a7015083fca2eb997928d808710694,1,0.0
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,1,0.0
031720985a327a8ceb7a32105bce0a655dba988a9b675e8a00ae5020bde89b4880,1,0.0
03898773c93ebfce82cca04f9aae583b99cd1a9c440302281a38f0491b60848585,1,0.0
03e3c0f53f30a5edef0ee526fcff85a9f96368234280fa9a7afdc5c9db6c43661f,1,0.0
02655fcf47f8ccbfb827841557858808d22e8bbb30e18d0f3493a203a6efddb4c1,1,0.0
03461dc1c09117ed4e5179ea682a7cccfe509e9f80f5006ce07ebc7a7a875fe433,1,0.0
02d8853c04b69ce55c93d574bbb614e31f2654fb2f4049483774792cfd8d9af732,1,0.0
03dbad7e3b1c527bce605bb299b57632737441d1017d008dfdf172d22aa4f7f838,1,0.0
02efaecf7b03d3b17fbf80591e2a1a9499a15e7e8cc242923fbd2d0854c48a20cf,1,0.0
027b1bca594f60db9322ac40d9c7c7ce8022dcd14235332e2d4ba9dfe0ddbb49e9,1,0.0
03fd8e3efeaaa14cd7146313e0af776a49aa705bbf4a761f01f0415d0ac7972059,1,0.0
02831143f351b21acdb2630dc2b0eee2cfe7911bc30a83f5b5a8a3019d09a2e4d3,1,0.0
0271e5456c8afd452d42a577266f171c1d95c85dc02db54c57e0883b73a4ea2f04,1,0.0
0318e93f3ac90bccd625b6a94f15eb100188981b48459f8c30e9addfc4bb926829,1,0.0
03fca0527446ed433faa71c525ebab6889205241a8aefb28b5f2125993f7eb9baa,1,0.0
02ce0e0d0b8d48535f979c1823ed500b7280885615b41a7bfdf4596536273644aa,1,0.0
03197df2be8f807633ead45d06d9d4547758bb86552f9ceb8fcce5e74bff8b7313,1,0.0
03db3cb616841fcb288a57a83b9d00560cb22ea46a4b3b4d213d6cb5264f85f500,1,0.0
03c8a8d79e54eaee93c2b9ecc0fd4d2224c1a4e31c5e12bedc62ee0fb9b6e2ca69,1,0.0
0272abf73d9acf4cffe7f3d3bd35ede5511ed551951487959dfe87405cccd84d4f,1,0.0
03586f6182185cd2ff0644ee3a28aa0f8a54436dca133426680a168617a6a75619,1,0.0
03f2cf3e83c2478ff4209fa65f3ea9ae531af4e642e33b48fd6ff83d249a50b213,1,0.0
0286c92ff39c29e70b278dee7c5a193d9736c93ce2b424bf14fee5de23d0529456,1,0.0
02f2cef84730dd6338ba2085eb18c0c115775d7a0f22a0eef768fdc4b2a882cf95,1,0.0
020ffe98eef9670b1eb07f6d30ff892d972fabeafe41912524583a45741f6312b1,1,0.0
03f3ea2c43c8dc133aa3e76a578efab3906d87b91794574852163d1603e3c05cc7,1,0.0
03f4225a30e667da5a4f3574337be04a35fe6dad918fc1a9f8b1f9768dcd10611e,1,0.0
039bbed4e84f9060ebd72ebcee96458d252a8318bcdc022751844c77b1c1c79e12,1,0.0
03ba887ed43cbcb920a73d427daa28e4de1a4f005b097d666431033823d8b17360,1,0.0
03738d30c09d8998889c4aeaff9634e955780390b41530f79c9de0add94a774275,1,0.0
03f5f9ea2550cf800a752d006ed88646f105c3058e338a73532153294f27ce60fe,1,0.0
02339ff490dcf571d1cb30d28bceb2dab30d205e4d48c0e15d4f44f02ba851b47d,1,0.0
0218f8b063d9c5fe1bbe48805fa3d529bf6f1e84a7f281db653966e60ff495feec,1,0.0
037c587a2851ecf74577e0cf4a67365101af50cfc176b8e77f9a034e8c4308fe24,1,0.0
03061c8765fed53e64f61416829d39381db001e7f448eb5d41274a9d96eb2d27ce,1,0.0
03d81f2d9c0d682631988b0a77e3b661e9bc08615b2d1cc379553c9e858459d810,1,0.0
021a36bd812fb3c914e933c51a1d690983c1a0c4f5dce05d64ff2a3d6fd889e484,1,0.0
0210e18bb6d5cb0236d577c9428457e6fc63453a190785001a68a15e7ef1f2969e,1,0.0
02997c933dbc060341d315bdc65b99f7504b1f0ebf37e0746957b977abed618111,1,0.0
020fd2cc406a1de07676892385c9bec3bf0dc59bc790683e6870571521d56a9cdf,1,0.0
028da6616b0afeaf16c9ec576074deb7b371ac9fbad15ca7a6bd1a79b2ffbf1081,1,0.0
03ded19c55ab1726e2b839e006321c002c61602cced485c75db895ec73fb48543a,1,0.0
02219a69a06caa8313f279d149c082139e8692d562981ede6b5510b7e5dda9dafb,1,0.0
0377f924042c1ba5022d4e7cfb5f930531c20937b8a37887acbfd7beba2d3332c6,1,0.0
03ea17f6bac6bf73bfb932aad27f9887cab1c45f9e35d53049cdf6bd7002786554,1,0.0
02786c7f43421ac67f9d85c2ffc11c7957595ed2a6a53fc63b41f7b4e4b81e2314,1,0.0
029daf6925ead3d3934890b565978a93f28337d12ee3b7943072e47662488f2942,1,0.0
036c9a56502bfa2b42973b108b26ea1194b11d718e231f6afdf2eff6ddcf88c31f,1,0.0
0341141a99d70cd1996ccf790a14f70f3986e9a079d856ecbc48ef1556c8bfa57a,1,0.0
02c5bc669875f7d9817198ad83842c27563f9e3ef2252ced0f6affa5e684897bd8,1,0.0
03f537c6e27969ea9da7665c51e153b558a890d0682ec47f9056e5c81b08dfb366,1,0.0
021f916a46b69ee9541c13e0a4a0ecb571f7c72f1fe6b7e53376b2005365b44a73,1,0.0
02e0cf87017e74b26e593e5d8e212b04baa1273ec843288c00b3b281464fdf5f6b,1,0.0
03d034de357954d7fcc2ba1195d891b9ea21ec1eae5373178634e9d95097219349,1,0.0
029f5e1a32f80ab0714deee369024bdc373229eab5843dc925a7ac72975ca9eb38,1,0.0
02458c322518069b0a8c7490853289ed2c6a8aa838b78f1367808e99b8c9705c9e,1,0.0
02b12d03d897d2d8fe8fa83b3234e92b79cde4beab24406a232ebdf82515906776,1,0.0
02835e0b9145bdddec9ef25cad408fdb2aa9b4eca84249f027bce2a10777530638,1,0.0
03a9ac776da7955200d3e1fc7c848c93241ad4b87673ce8506bec0d1b298179d98,1,0.0
02c51392ac92ef5120548469f6916407bbd32cfc6ffc8ab39fcaf3cabc0fbca3ec,1,0.0
03ca916762b18a5153222d1f7967216d51f406da5f48cf8878942c87adcf04e18b,1,0.0
02fe4e9be1a5858bde358a4bc1d2c767ee784b2a43e443a54329204c0bb99f89c9,1,0.0
0385ad517d68a47afc08eba7192b62fd440db74cd6710e6d24c74502fa2db0a37f,1,0.0
03881d5dcdb7eaaed8d65ae988f256ef22c4b3b95d3e693d26346570cba3305d54,1,0.0
0320bd97e44c074e44168b840a86b920bdd9a08d07524f654ea32e5d3f12688e5a,1,0.0
02c94349316d24ab825252767b7bce64e9ae9f985696d3cf622cdb1bde87a13c30,1,0.0
031669e30f8fe43ac6ea2332c49392ef3869c51b815ec104a2a4ee8677e15132b9,1,0.0
03e5d53903af500e41332d7eb48e755c8311120b0e48d41f9100672b7aab974541,1,0.0
02607c337dd0ad4f1f293c529bf0248703fe628261e2d629ec3d4afca6d603507d,1,0.0
039947a98b84480dc6780ca4953c6fa7a5e821db86fd593ce249466d5d26cbb987,1,0.0
03a30146a7a98cd0231930dc5479e9e16a8e8711e898d9f3afc6095e1e16aa32f6,1,0.0
02aa1fc7ea3b34efc03c5545e931243a05cd2a144b66ae6a910edf64985068710d,1,0.0
027215fcc9e6cb8bf3d5398c610399af7b113190778d035127f667acb79549a4ee,1,0.0
02e98c3260f006f277a93bfc777343601a8920dbff6687f7f86c6f4d497f3e2e29,1,0.0
02235dabbf5dae6ecf7572de29dbab11dd8cd92a669623aad778387b75c93d98c5,1,0.0
036be767ebd50844a06b7abc003129eff27eb3191a255fd658ca95a363fb707186,1,0.0
030e99f026f3125482b011c156fe16ed01963be12202670980dd85e5aad001edb3,1,0.0
031a8edd311cc42ba4a947bc82c23c73fdd18ffa21046a9eb00dc5cc9b133554e4,1,0.0
02a347d06a30244c3b876e20996ce1622d5ab3a88adddd8e02b82ef2c610cfefc9,1,0.0
038c736de97aa63b60bb58cca0945e65b36109f68ef47cb53a8002a059932936db,1,0.0
03d98e20969aa217f1cf84e0c2dd5f8d4b65323c4816d4dcf7b1779c57a14ae296,1,0.0
02ab67d5d2825c18f605888776d9418d2939d844edcf7726865f07792262716fed,1,0.0
038f30d9e794cd357a3659372ec7c6806b97d2f44912eaecc78937dc822ce15bd0,1,0.0
02aea4396858ff31897f5df9be915a5b00c6f853f9a38d7f07c6baa7754be76ee7,1,0.0
02264fe3f59462a34316b73c53b83834e52712b6baed81fa1984ab1f62ede054a4,1,0.0
028b5cc2b9f10f745edb98f0799270db51c68a0fd373b1646ae754511a3bc34b8d,1,0.0
025209d2989aec15477eeff92c1cf3cd5d16fdea37410e84c24fcf978893749475,1,0.0
0392c1bfd44ef31a5989f95a01b421fdf6a83d927eaf0be58ef74e1503ff08da33,1,0.0
037932df9242c99de7c6dbe393798d5982bffcccccc8e6dcbf84c87ead888dff7d,1,0.0
023fe35a895112a1bcc092bcf3c3114691f0b86c00ec7ec18bdf23535e3ef833af,1,0.0
03789e3087822b0e5d94c6e5f452131a174d4da580c6a355d9434be6e8f7469438,1,0.0
035f3e410b8491d42a717503745c3c145ecca5a3d6325b9804cc33e058be26327d,1,0.0
0351fb6414b913a00c69e3a20554ca12d57c9a0327193b35b1241df74856992d32,1,0.0
022c6a25c6090a64b2710ef7f15740c4a000c480ef16a3b5845864af448cb322ba,1,0.0
02c9f38976f30dd06379cc43c60063caf05fa552ddb6fbbd45f2a2862b3d863cd9,1,0.0
03fbecf1f91211dc3f4221a8e8188b47cd2ba769674a894dc89e29ce782a2814a7,1,0.0
028a2cb8d51e44d7d7e108c2e80a98cc069145e05a6d2025cf554bd8866fe32993,1,0.0
03f71fb19f326ca78716952fb8bc1adf476634c615d8dbf4163419b40201705b02,1,0.0
03149bfdeadf43a7e243f4d5b09fc5fdb155c3e2954d146da1b1e1ec75834fe02b,1,0.0
02c89a19081269d1bedac7b3f13680fc33143f065445fe5fc25fa92739ccbbf264,1,0.0
0359f88efc91da26b443d2fb611b6240531dc662ff6c789fedebeff45cf04833ae,1,0.0
02dec47b9b012ae7675e5306a64b6599bcff6611a1422b2d8d1b169d2160c39cfb,1,0.0
02329ee8b584579d365304d523c0c1b4687f09f1400712c11fdf5c4f63c451e2b7,1,0.0
033b94e6b9567b34442deedc276034ee13de2fafc036d709b42fabdf6c0b280736,1,0.0
03c311cc6efefce90443554e43936518500cfc710346a170599c4965e18c3ebe40,1,0.0
039372d3fb181c1af6e534c1517995c16e24e59dfa2f8d628b5c5786924144899f,1,0.0
029ff1269468694a5e592f9236a47c8510979c26b71d8d75fbeef5e9e47bfe97a4,1,0.0
0291a011ef884e8aa042c2d25f619bd7f86c86824501acec0d63a93cc951c3a3dd,1,0.0
02cb5d2e21db32a7df27d00c56d8d69dab3b3a1b8f42d030f820e05d5153b3815a,1,0.0
03185af7e978026ad362fc07af34cd941654b356065ca24868830f8676f4060016,1,0.0
02e7ad36e2febbec9f07b0a09cd951e5752abffc70cfe1ab85d1464e086bcba9bb,1,0.0
03ad29451bab0d63d75b148e579c5d9b54ecefb7398499bc2809822dd519cc2240,1,0.0
03d38e5631647c10d7bc930dc9630348bc92a2c6e09b64df7eba50f910a8d35c50,1,0.0
029fa7b2cbb5467ecd7e9c116bc2fbbd35922788940aa86936d1d52f5a9bc6b1d1,1,0.0
025808f532f23346307083aad71276330fea59531d8173162657f077aac1ddfd50,1,0.0
0348a10fad996778d6894a0df8828d7cccd67a208603e3f499969ebdb3b405a8e2,1,0.0
0312c5a16a7e81aeb18332295f78d9cd8f6c4264e9e524bcda3a43ce8a7a53bcd9,1,0.0
03213d77a82c3bfa09dcfeb78597e509243bd30e2e78a1891e554906566ff734c1,1,0.0
03ceaf931bd0501df321243554f46d7b7837b3f6fd541bf88607a63a36c7bec914,1,0.0
03879a464c9017b7c789556f1721a7b9ce92d6572b02f790b518d1dff38a1dc489,1,0.0
03de193967c5242c0d519ab2fb6f4e43ee34b7187fb3e22b10151fd7e12970a6ff,1,0.0
027aa3292aae14a634859a106628af08ad8510d75270dc63db0f89d2fbcd16f87f,1,0.0
0251ece185e716d251b96a68d1218387ade490985bbd19ee96a81f3e54c8c03b29,1,0.0
02dc4f5869b58f764caa70453f8fb5d06c0c177872944fdd07ba33df7edb71a246,1,0.0
031ff1d2fa1a38a600cd98f6c224c4c0421db3e5d4823d5561527be3f61f74f447,1,0.0
02105da8f7ed11165159fefc7c1c9013bb9c7b50c2553aa4bed8aa82d8603d4d6e,1,0.0
02e30a6f64e4b7d8de595566cbeabe54224c0a28f339c91d5f7c4cad4d2ffe9644,1,0.0
02f51b0c67467cf5576865d9b834931481d4f75c082389eac6880cdbe93a488b2d,1,0.0
0207c2f0c81b5842b515ef22ffd32ef7bbc4969c1f804c5b151104c407881b824d,1,0.0
036a2ba6bec5c65c9540be0cc748c33786a122370659a7f9c21db17b02944e9a94,1,0.0
0297fba70ab8c806a84a0813fd0410db0b586e22d0e66c2641afffca222e033d47,1,0.0
026fc5349c53dc87526a7369962e862630f42c749d5429eb0656bc0f39712ca625,1,0.0
02b8b6d06e55a81b30b4a938124100a2135890955fc01047a0c175496da1d37484,1,0.0
03b45b6779d0ab111420f408ed33ff27356454f8c9ba813acf0a9235c501f9036c,1,0.0
02599104424500e613b5528b7f3629c317ace8f95439246fd958879584fcad7698,1,0.0
0277b7a16cf7f988c3299f73742b57811b554b742d8b7b73986e86a530ea7160cf,1,0.0
028ca385896abfdcb3380150061d8c052f649b81b19a444db3633a08293f9d95ec,1,0.0
