orig_node,message_count,percentage_of_total
0235b43d6667dcfb27a35992e0fcccb7dd52d59106902f55df349c709bacd6dc4a,75,0.06
03808b1a698906bbf0457922aec66168a8edbfe98b1379249ace270b41ae0dde48,75,0.06
020caafdab16dce440a4802b2fdc42bfa0592e482322e70d67d73e3e958a7d6b4c,75,0.06
03d6c826f11747402332f4696b83a75f65dff803808dbd91ad35b598822cb195fb,75,0.06
026d0169e8c220d8e789de1e7543f84b9041bbb3e819ab14b9824d37caa94f1eb2,74,0.06
036cb1a035eb1c7f125c004ed046d329285bd57e4100f18b577af721659becd832,74,0.06
03285911797a89b07aebff9b13ebf0b3755073d055f1d14e5b6537ec3398ae4ff3,74,0.06
025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,74,0.06
02fcc5bfc48e83f06c04483a2985e1c390cb0f35058baa875ad2053858b8e80dbd,74,0.06
02bebf87ec9d4ab7f5fe6e7a153925bab0387a5d490bf5c177f06fcb40518130ad,74,0.06
03d67293bea1d531353a5026d752783628ef15f285fb00207b4eb72185674e9ec5,73,0.06
022312cfddff0443cf49366c5b22671c6caf58ba0fb75bb01ee00b7f5b78c7cb00,73,0.06
02eab7f76d938d7b28e6cec10c4b0f3b4ee24b8beb7eb6b66a2c623bc5829aefc8,72,0.06
0281d6f21551b0e2f733948bcd0ee5fcd258f949d0ab8d2c1418737d55dce2b88a,71,0.06
021ce341f7019675d09fc45cad94e68fc38c92ae1ee1a21c50187e502411bebca7,71,0.06
0391904d140fdf88d19423513945a5fcc49c606521b65a85f6d6fe46ebdd1c7665,71,0.06
03939fc527726f3616612c98bfe43597de77f64014ebbf71ed6d0ab22275f69a8a,71,0.06
02d491cca4aacd8a5d82d30058a0a9dd7435d6dfdfcaf33b51c3421540c31df099,71,0.06
03587d4a81a217efacd4127d610f2c965c6b3c410a0ac538503c751c2486630e18,71,0.06
03f5dc9f57c6c047938494ced134a485b1be5a134a6361bc5e33c2221bd9313d14,71,0.06
03579f2b4b1134f9b43904222163104dabe4a2292ea8a9a3556aebf601c146a288,70,0.06
03f9458f463af0291e3fce6d9ee52f9a5bf871f57a476f7ae2628897fc1ae61d74,70,0.06
030112133f62b20f81b76754695a0cbb683552c307a062897123fbf3d6360f394c,70,0.06
021884363ab1f44249d6636467590b80a36ee85add2662e2618a3d843d682e92db,70,0.06
03a0d2c5ba478f89e31cf47e0f8e548779f39cbc4838506012caf02ba1da2e0dbf,70,0.06
02799a9f22157b4e9b4ab30c0452c659393c3c740417b896bd15d9a087fb31768d,69,0.06
03bad24d2828990cc5e2e9a0fc8c79a339ca3aac85632072130a4b21b77f4190e0,69,0.06
03ef9e259de1675396e8afde4f0db5193d7e77273696d419092fd76d4e5e08ff8e,69,0.06
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,69,0.06
036a8abe84dc0dbb647c79a897185bcad58d492ec98d0a871df9e67aa8c6e29b79,69,0.06
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,69,0.06
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,69,0.06
02e9ef2db53636ab4e610be8894c158c052e0aadd060345fc325b917be58b9fec2,69,0.06
025b0351eace3c8951c6831df34b769a25040ed600ec5aceb80349c4129a4a51af,69,0.06
02a75f33c6fa0e5287d70ca69ca64902fed8beef561b990f33dd4a5a77b9ab43b3,68,0.05
0289753f4559770003baec773453f8d1b2dfae3256546891e4cfef3a0bdbaa4f30,68,0.05
025324beccf9268d1487d56878a4af56a3b00fd212e2a93cc2893d579b8d9ed546,68,0.05
0224a1e6dff48f4bd44443e91199abdfd1940c456a72727d623389b4be92861ca9,68,0.05
037be970b0667bad00af9e5d535c7ded7fdfd320c86494c22ceaede3dbce3c2eef,67,0.05
02b351712b80e81597b87742eddf35c47b6d1ec5b67b3419b584785b5d55aa879f,67,0.05
036afe432cad4fd5a5671d9d95d3d3671e315825efdc10f734dba1f47a711a276b,67,0.05
0242d24860bfc7f76b5b334ca4343bc7bee7d8fe9a8cb321757fc871f17e227b93,67,0.05
03392681646147adb5995ad5c1325e7f308345f4d6eef7f53a6af1c3bc51b1306f,67,0.05
037f53a3f28905bc10efdb111922e8fe9401119b3f946d1d7f387dc64de649cd82,67,0.05
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,66,0.05
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,66,0.05
032b333211ac732dbd81a7d9215db94c804b09f558bb07524f209dadfb53a62ffb,66,0.05
03e4f3d7ccf98bdbf24085b948f204a6c0c0b4464a7572cbac85c746085b14bbc9,65,0.05
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,65,0.05
02f77ee974dc8b413ed84fcf1dfacd75710144fd69feab6d045ec4da83d02dec95,65,0.05
02051a247550d168811c7508e4a84246ed3a756a5eeb0b8947b9430e79e99c0c39,65,0.05
022c8b51b83fd085c07970a8392d79d1e69238ee581f19ad823fbd11141507a3fa,65,0.05
03b94f7badd85e7c19b9269b329fade7eb4aaa739a3babe133cb21466ec329254f,65,0.05
03c2ce7c875d790da3b77479d4bbf201a354d81505b61b5647ff3da5adf0ed3787,65,0.05
02907887f9bfcc9e83512bfdf40ddfdabcb8569786f11ac3e9c52c42d77da3eb6b,65,0.05
0229ba89bd21cad840ba50ea2bdc86d9e709318965d42bb7ef7609c191be7b8fd8,65,0.05
02b765d017f3ac7149f1ca2beaced0415953c556eb4aede1458ebf9918157cbc4a,64,0.05
03de2de00fdc509e929d2621bcf6976fd72f685c863aab50a06faecaaf7f8f4f73,64,0.05
030b828fd1e42549fbc2f1d0960ec3663362c41777d3d87fe1b8e1d4bf063abcaa,64,0.05
0397ddbf47c6e0e8b821b1c8874b615aaae4020f158ed734a8e37a1c96bd043f61,64,0.05
0294e7e59ce4b28b77cfeb3d06588efcf70477894af2ff36bc0fbb78743ca7b043,64,0.05
0348635db8078db29f9ff6033a2a9160d478ae6320111dff79a3c3297e3a1c6a53,64,0.05
03e95b4144147cbb8f5009bf32d48314738135d02c28260c9d6f8a74454fb6dc5f,64,0.05
03cbea29f98bdc5ee43d4f22b8b2c80ebe41979b6bda629eef5d52035b1d90ac56,64,0.05
02a98e8c590a1b5602049d6b21d8f4c8861970aa310762f42eae1b2be88372e924,63,0.05
03ebb95625319fdfa8e99b549666b2ff524ffbb119f9389d4a4de07f60f107eea1,63,0.05
03413cd663b1b622eacb9cd1d5d66237a0c7d934e03684b00c67470f07b8f26657,63,0.05
035600f28606bef9279d9984269747ab1696390b379747fce71b765d69bd772a20,63,0.05
03362ab599d1e8d5e8e02ce38e836a3cf1a6e59f047d7f02d12484f160a6bc76f6,62,0.05
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,62,0.05
021d6738764cce71d429ecbe226b39d52a9214f0f60fa0e986037caf745166cf2f,62,0.05
033bdba82ad41e75bb78a3c3d5c632d0cee8ad2c47fcaf65f83084b8d62b9cdef6,62,0.05
03797da684da0b6de8a813f9d7ebb0412c5d7504619b3fa5255861b991a7f86960,62,0.05
0293970421a7963252f1246ec0404640682f0fb4ae7e202debb25214ecf5d5a49b,62,0.05
0394ab61e5349eddea99752f41bdf162e7e56482c5da89751ad7de4bb9bc6a77c1,62,0.05
03220f2a180b1c8f749b09437cedb131274c616c2c1c6d31817a7ec77b494bf9ae,62,0.05
02a0f17d3ddb81b3b0c048956baebdf68468c9d7c8b851e5d26354a64a54cff562,61,0.05
03348c7a89998d0980e283c7e9be5be34d15db5848faa2719f03299a0ddd9542a9,61,0.05
03b97cd5e47af49681b194c6d9874fe68cfc95590916d7b8bff2033c93e651f70e,61,0.05
0283e85b4c9918be57ceb796c4e75354296fc3b71d505122aefff89810fe469723,61,0.05
02532a1bbe7e5a200bd90de3a46a86e35e8a0c0ede19ebbb9e1082dd78a2844a24,61,0.05
031d3d5f700d20291fe1fd414044ec732e212effea5cf8262e4ae45f7455564101,61,0.05
0379447764658cfb0f3b2cb50984fed8aa3aec96437ef8bbc320305fdafa2c6af4,61,0.05
026d665c34210fd99f9d4be36bcfbd7d637ae890631274d1f82cbf45af8cd8b2c6,61,0.05
03f459c3650345f00b7fa34a405693fb7995028e014231fdaf867edb9aabd6b36b,61,0.05
0392f9f42bf6372471d86ee2f6e68c8f918a45b32453d09e67338cef15674ab4df,61,0.05
0321d9dafac08a270215322f7ce50b212929d0e7e252ffef95305fa62e4597ff76,61,0.05
03cc1d0932bb99b0697f5b5e5961b83ab7fd66f1efc4c9f5c7bad66c1bcbe78f02,60,0.05
024a94efac7990e56082c51630bb408e275524565c20f4345b0771dc644ac31b9f,60,0.05
037cadfbe70f2715a9c11403ac1190b02c0fcc8bee7b105953bfcb944a1efc6af1,60,0.05
02fb2deb9bae8b4f13b6ee17297ad8eda97f20fa0edf77d771ecf34cab26c199ca,60,0.05
037f66e84e38fc2787d578599dfe1fcb7b71f9de4fb1e453c5ab85c05f5ce8c2e3,60,0.05
0293a96310f81f02c266a37562c1c251c8202e6b3b0b4bf41abe784b6bb73437f7,60,0.05
02760d395c3862a3d3fb89ea15e3620f1b604c441bf1035eb30550dd0fc0365fb0,60,0.05
03905aed59919f322abcc107c3cb6767bc7d40ed175a9d143706fc211cad188157,60,0.05
03fc1468ddc8e4e3d74bc2ca041f877a8636ff177949fef75bb6068bc83f29db35,60,0.05
038a76001327217efd35d5f286779871818191030cf3c41ff48c215f4a6c942e5c,59,0.05
03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,59,0.05
03ea23e773775eb33004bf7d3431c61317cb1e969995e631e3349bd1ba7e5e33f8,59,0.05
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,59,0.05
022df0b06f76aa6190916f22584e209f11d33611d57918fc668fcd1994e30be7ef,59,0.05
02063fec62479bdf7d43f046056303e48f5029108111ade42aef41c622a6245d52,59,0.05
022e0a1e97a9e470e53387a114aa6f526bf45fc5259e40717e578e8a0557d815cc,59,0.05
033260d350fee61cd6e022817ba0d021d9fd2ce3e7bace324676c57a9cec567e27,59,0.05
037da655e13352d5197d1fdf5891a4f5c1b43aae81d8a8b4d96abe86acef95fc4e,59,0.05
031f7117cfda5d2aea959594430a9543e51321f3b99ed367f06634955defb8c73e,59,0.05
03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0,59,0.05
03b116241b792b94dd4c7ca52f08d3dd0cc4c2a48a06bb594111f39b124bda95ed,58,0.05
021a06b3cc0f13041c10be7f37b45dcff85dda3a2503a0a816df91ee736aafa553,58,0.05
03691d1f3fe519c9fc591903b31508e0343bfbfa4fc83bd06f8689286b94332c11,58,0.05
02c5b5972b05fba2cd2c2d9269a47bc478f73fae0f248a85cb1e5af60a07c1919d,58,0.05
03d9bbbb2e361a7c66df97b524d00ac895a04c9b3e5414cd55c1856e1fede4017d,58,0.05
03df258c786d0241cbbe38063e82a02f251b937fbe4fd2d53187a43157129b8e7e,58,0.05
02e20719eae7b99be3589d1afe07f26340fb8a1d3f247c4f8fc65336abf0e30b63,58,0.05
030c3f50b33cbf452b53af84ed455409129303e120e572897073268fdc7b5e2091,58,0.05
02c071c8bbdedf41c892982a09d2b97e88bfa0b1c58772afe85f417b198bfd22ce,58,0.05
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,58,0.05
022ea68ac7588959a6a4829a5ff176c296329d614b90b3f5f4456b5d6130ea50f6,58,0.05
032141e1142e05ea53fd7621b13c25db63a1e84102d7df18685024be4ad2dd5ca3,57,0.05
0381499873090f47c7f857b90a91a5de4708054b5966904e0623023c9a5ad0e8a1,57,0.05
034a1f7d9d262a696aac4c5cd63062d994ec043f543cf2d119bdec31801a78058d,57,0.05
0204ff86cb90bdf1a56029fa60d8ea3b4e3f4129d3426bd168f0585c8c7162c59e,57,0.05
027981e8d1866be0ec45bf7d68b36246cd0a89fbf15bd170718fbb01521c8ac6e2,57,0.05
02f27ae259df7685ab0ba21190f686b438dbd497834eddde894d1c6fe5aa5a2dea,57,0.05
03250186de2ada0e0d6b1a2732103aa78308ff2e231ef397b354b59409b2193b8c,57,0.05
02841286ba5314ac9a4a29eb8d558b30fec348f22e22351ff8896288dede68e6a7,57,0.05
03c1d1e87bca173dcd7064bb6701056a1d2b3b04ed5d6962675fc4b5892bb70164,57,0.05
03b4b86f2301fe2b9ca478ee5980d812de2071a21a9f8f5bb49b88e29a034e1a9b,57,0.05
0356706f2121830545a870a3d5eea7df00f555bfce78f8889e98b7f3d9cf362e8b,57,0.05
02a265a5efc6708bb563e80ff4281210dcb7abcdd95eb353f20c877977e4b0f22a,57,0.05
028268dcb4c68311613dd3bbb0164f7685b6710022bfa6dcce639acd44695049a2,56,0.04
021c3ec6432d2b9b5abcb01dd64b3a8f2afe3ba7d8c021f63ffd0a994cd3bc9b88,56,0.04
032312e5e15e89211df36e473d76af60672e3efebfe42a9b2113acbb456050b502,56,0.04
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,56,0.04
032d35946ccc4b303dd57836ad10ec1f95a0bac91c0c07f2f20d8445da939ff04e,56,0.04
02e4d3f335d29c5c587f000112d8e09c46bc3ee4dea400d2c7827c238935068854,56,0.04
0398d542de70df236cfffd56cf2c7cfbbfdc3ba0ac851ca05e97054b1952ea7185,55,0.04
02317b430b7c712f039916b1a3a09bf18e78ab80c93c0e0fbf715ed63443ccd38a,55,0.04
03e086e590f2255a7423cea5dc2b8fbcaffa3d8044c26dbea84728ea4b4648e41a,55,0.04
0309bf5fe006bd2b14d61126723481c6c685bda44efe093800908527dfe9cd8db7,55,0.04
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,55,0.04
0255457f1231750f726caf0ef32cfdfd1066df0012676e28f72cacc9ea96d67646,54,0.04
02607c9c92b7fa405dd27d8114d5ba1e6c04bf8757bef18b3649bffa2691d7638c,54,0.04
026a0d374752a27ae489c37d6b37d76d9d7f8ad27a469d091d740018bbfbfdcf3a,54,0.04
0299b346598af7ba4ca37af7ce070a9f60f679e161ccef376a46737ad2ace3f648,54,0.04
0217e9dbbe3c51a6cd907aa0c737b5a2625b18bfe077e484891ddc2dc837fd8461,54,0.04
03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,54,0.04
028e0f275b529ed75e0b5eea2d448636ad6ce06b815698a3d2faa57ba4d438c45b,54,0.04
0236ee5d3e4bcea64309c37462244af4f13394e820303b190d875ab839080992a6,54,0.04
03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2,54,0.04
02ed5fc978841af3d684b622715fa13f8482f4048079f111aee21e643dfe7a4363,54,0.04
034a56980a2c8a1813eb19e3322dbe9d18345882ed3a3f096f811529df46bc0bae,54,0.04
03c1c8eef8e86c4bdf61067cf7d33e82532dc371f703e24207101e70989d3034a8,53,0.04
0210893a639d446bd3a1a3dbfa9e7c3dd5ba25a8b74eab20f86192b94ba9b38598,53,0.04
03ec70f4e63a113412dc602d829e156f48486e10b8343f1d9d8b2c2ee457c7712a,53,0.04
02c6720f46b9d856f71366aa4c7b8562e5ee4ef54b8e70e1bd05ca4c7b4a7a1fa3,53,0.04
03e472ddc37b014ce7d5f942b00b28fb1db53d461c4a89173962abd4b331a85179,53,0.04
02adac3835752c1cfe3605b86234bf3e0b700f9327a1acdc2713d56bd6d3bb117f,53,0.04
035b82a3172c53e206e6a47ea95f17702d78619f384281f43feca13747a8c33896,53,0.04
03ede581d25f1ae11beefa5f8666b8cff1825f620ca643ff634fef2324c36f4cd9,53,0.04
0297876c47c6efe8b1d1edc22f6b927019d566bf91b5df20c7cac6af5a11b13b80,52,0.04
03bd6d28432d67effa2b2b89dd5fd68697940e8a8f2fbb84aaae90d584295b03bf,52,0.04
03b9b264fed14f0db13e053e2d48ea61a3db898638dee2e19ec02b6ce3aadc5fc1,52,0.04
028286a436c6e57e5b90f9298a0900e6ba870c4c61137236eba8c1650966bc95b8,52,0.04
03614089c593654befad288aea71dd88ccaadb20a11ba68aa6af1e47da97e30094,52,0.04
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,52,0.04
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,52,0.04
02b019f871510abdf5969732b4a8be3d517d2de71e68f25a4bd89267c448c53fbb,52,0.04
03c5254c74e21a342f4182e5993dafe164527a42340a301dd5736b9a3017701013,52,0.04
0258ec2738650f9fbae5e50de6e58dcc7656c09d66a308d9409c2cbd5d840bf6d0,52,0.04
029bea9e4fbb6c26ba7df3beebf21a6df7d45798675a98e68b3e50266c87dc5c2a,52,0.04
0382a077559ca2c93b2bbc7833417c33d7dbe07e18f9f9723b9de16bb9b7f25fcf,52,0.04
02c64752d2510494877e79fe4119e7069cdc0da4a2412696640214cff2a5722c50,52,0.04
03e9cbcd46bd7de2a1559777e7f0c6681522a9b1821b994923da748e06b796cab0,52,0.04
02dc0e58d3b2a396a243b8e12b6e1b333ff95cc0fd3429e732039ac93f40c7584f,52,0.04
0339be993760b0bfa4d45f775922d07992d19d9ba77faa4af6993d71e10404065c,52,0.04
03ec69d71ead9c95a5b850565fa0502f5ce49da49c18d59cdb22ee018d9b0eeb7e,52,0.04
03bb1da337a00fea42b831400749c90318c2c3911949a959136aa357b0316a8446,52,0.04
028c6577b38dbff37fc7c57d22f888b519f5c03fb65f03b74414bb5bcf4b9080d1,52,0.04
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,52,0.04
0387e2ab63f1f11d1e93b780197205ee979624128fa2ef39a0c87f4055adae6754,52,0.04
02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,52,0.04
0321f89be347204b7ed0dfeb788a3f702bd57e1299168f8c74bcc1fc08b889ae89,52,0.04
03fd1da48a1e6320cd110e6b0190a83c902c2b47a23f1018b77cb3c1d24c0be6bd,52,0.04
029909235d003b0d15f16d4de2adb937639e78ff1d11a59a18f23ca1c26cba53a8,51,0.04
03e17d7074ceaad0a012e5af24b231666abfe3acc8d51cc359c5bdbca62f84c1c6,51,0.04
02e37a8ceac8d70601f21925caceaa21a1a981baa89808727e69096458a862e8d3,51,0.04
03a32622b5350eea6c5bb16a73ddfa07af452b17b47f0d2ec7d33db884fe074d83,51,0.04
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,51,0.04
02a7225838d63a99cf7f967805624d915775cfe96a5dfdd95f23b63ae157a63a70,51,0.04
0290c9722262f78df35002923e202d67b53a51153d69970956862d984da1bc6351,51,0.04
026f4a958a1f205d4afe0f687535a210726d438f0829e9e0b9cb88f79598713e97,51,0.04
02b97b9e898bee425794bc3129f628200356089e6735f564ab7f52d94e73bbba79,50,0.04
020965d006ee854151db51e42c96f560484e6562133199a0480d48aa33cf9afa8a,50,0.04
028b249fced4bd83c4919002a906aa476b4d80d375c9e8e7cfe4bcac0a7308990d,50,0.04
031fe264e70b544b4469027ca557ce97bb3f1d0f3ed9e2f4c6565c2e942dad6a79,50,0.04
029104f6ececc08df799be577709e59f8ce8ca5ec0d997bd94ad74f1eacbd1558f,50,0.04
02f2b8edeb1261c60a0c48f5a63d65906c9618f87a83642245a50f5eed63d6decc,50,0.04
02e46e6ef6124a8f9014be91c0b741eef000c6148d2d90ced2c84758c7a77f10f7,50,0.04
038981b4954ee93d8e25ba200a2418af6c5baf548aeb2cfa48307b2aed5be20ab5,50,0.04
033f405aae705d96d4338efb236645a61c9b0a2303e3185211ed3b02c0803a4a2a,49,0.04
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,49,0.04
02bb52591725d61f0d4b7811be24f2c946cc8071af125c63469656373a3cdf92e1,49,0.04
0214b1f6b48998b9eb19d8a756af39a027202cecfe608450109465bbccf3bb74ed,49,0.04
03d81aa0b08220c085195e3a8a8479a8cbd688a1a1631ae253fd72ba66a9c20e9a,49,0.04
026ac9fcd64fb1aa1c491fc490634dc33da41d4a17b554e0adf1b32fee88ee9f28,49,0.04
0210d3ca7e662bc479737bf112b36030ef7e283b36ea435b6994171c9ca111d044,49,0.04
022c8273b4577b3f9f278aef16e6942ce44c067c5c00107d626e4704cd5d6e1bab,49,0.04
021d7c41c20107f0210f39903379d93dc446592d76c3f45ea80a60e34909d582ea,49,0.04
022f3d6b32fa7b3948d5891ffdc3d5b57a40ee454fc1c5bf3874957667828b5560,49,0.04
027000ee80355bbcc31f3d518dad35e84ea270d4f13545332d3cc3a5e79ac0daf9,49,0.04
035aacdbbe6f121742f23325cba919053c5d985d35ef1ebaf267c3ba012068f0db,48,0.04
037d05063d11e36010d1dfb864cdc7fa0ebbe24d4f2fb4083f1fa236d86f9f42b6,48,0.04
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,48,0.04
0298944d81f6cf529ada80235532981adb414d7d38d0c6307ae0e9698e0031ce84,48,0.04
0234ecfef78d7d2dd2314616dd11ec8fec5fc6ccf287ee21085d844f8e85f7d29b,48,0.04
0369db1fc039209650ab5033b36c699ad223a526a741e25940abfa6c9b2faceadd,48,0.04
03347a52e3852e11d318b32122de41a61d7048cf7eb839a3cbbcb77cf64e82c85c,48,0.04
02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60,48,0.04
026499586044f7e4e9901b4120d608e382074951ab3a9ec00487bff01f5de24ac6,48,0.04
02fd606b37870a937d6da889efb2a431546ce91577ae444bf955482299c5b03c93,48,0.04
033eac044bc823625193d229e9fda08a0a9211f193607500ecadc2c6804345018f,48,0.04
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,48,0.04
024698464a6a19139a5dbc20d5badbeaeec0528bd146867b063ba940aa679f6410,47,0.04
026aa9e1e28f70325af3021d78e7e296d7267166de47b57eaf1f54cb5f8e23eed0,47,0.04
0397fa8e17a9a1bde9513acb39f2d35ad069d0be0a3ba1fcc67f5e5bda56784e78,47,0.04
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,47,0.04
03333700ea7dd48f2bdfab9f85de011803ad964fecbd58c56c48cc759c9c8f5fe6,47,0.04
03823ea7cb6d0ca121a5103b1898b4a954dd843a4e234eb1075669a15f011c57ed,47,0.04
0249403f62becf33ad491ef88be42e5beb26892ea57312c7b31ddcd2c9a2f83dad,47,0.04
039b0f2ecb68b31991bc8f9a6542b67bc764a6d266b099051cd21acd05461859c6,47,0.04
02d05c4414a490627126659c5a7fb1456568fe078a4ac901ccdb73649e49abf803,47,0.04
032c52b2aef1a1a42cb32bdeed43c445b7e026bbbe91a5d74b0d75c5de3ef11ce1,47,0.04
03a7c4e953d0aa1285eb5f0b081fe929398b094994166e69cec7ee17a09f2583b0,47,0.04
0324419ab04c4dcf0510bd7cef138bc55d6acbf6a2ad39606074ada2041c78909f,47,0.04
02926b19109c70bc8dafa980fd65a1bff673d3a52603b816aa80d27f7961dfa945,47,0.04
0226f259316c3ae614fb3e7ff38cdb4b43fee11c0facffcfb8c9fc0069ff3d0ff2,47,0.04
0337094f7fd7978b546777eefcabfdd5c5b54c953791837df442e8ac9bcacade87,47,0.04
020d0fdcc9cfca39aebc7b6fd5657cef4bd5287e571afd6317f0b0a8b4430e3c00,46,0.04
0368f86fd9c2712ad73cad7975ea77ec21e377c07ea7d7443e2963042f22a37a93,46,0.04
02c2101c8cee4ed9f6d1c6da8a0432dc4ca03c972821b57f05866b68d052dea589,46,0.04
0337a42a4384c331258f7fa53697f27dbc1596a689fe77923d31b8e7a6f5960929,46,0.04
023668d1fd35d0736b24a80ced02410e9a61365de695664017aa9417c500ddfb19,46,0.04
03964f4c99488a69163e8316b806fab3e03408bae3ab80a34f11e716aa61ffde65,46,0.04
02d6b0483b96481922e3145f2e39edeae49d7ce8a48af01899e99f5bfc95343715,46,0.04
0351664db87087bc70c98e9df6e9d515839896c887a7df2088dc56ceebb27e3aba,46,0.04
0380f7c5be7051646e8aadc2c703c16e25dcd7780a343b297f0abc57af2e2d5e1d,46,0.04
025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,45,0.04
02fe3bf758f87d9b0cee6bdafa52d04650daea8c48f7178358b130b62e132c6f5f,45,0.04
034c3dc51afed189148232b9a5975c19b63ee717a62cd0613a2799b74417a5381c,45,0.04
0228d33e80417710e2191b274608a93ee425f1f708eefc842c5d845647ba0ef665,45,0.04
02d93ce483fa3830edbb60d007269a81b2ca19d2315b035a59d5e9e19f19d8d2e1,45,0.04
034a2801a637b33b804095ebde58bd9c78c520ed7e05d2912909fee6b42cd033d1,45,0.04
03ad4c17bd981340dc0f6147672b003031dab7e2c4ac57c0adb3c1dc4d55215a25,45,0.04
034e4aa3765da9959495fd802696a1da79b418f31b67e95f2776675b3cb79a6164,45,0.04
031b62299e79fdaf57ea34e061901afc94135f4ed208e1c2723a5f0f8ee4832805,45,0.04
02cd566293ad8c8fd55bf5c5be38df5fc0af2b445333b10cbbd8b8a7d4c7ed7fe3,44,0.04
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,44,0.04
0325de5af4666d0ceee17c805817d02159fb2bc67f84c333372183b037294ffb2c,44,0.04
02d5246fa6bccbb80732146e198d243c49348a29d847ca8486742f5bbec158744f,44,0.04
0348d35c576cd17d3c01900dabf745bee579ab8542475230f7a053e0b45880377c,44,0.04
022d93f2887eb1877a740a7537c9ebc8c5cc960fc18927d4f237477aadd6d108b6,44,0.04
02f34c4d491da2bc4cd070d35ee39aa6cd8ae91ebd24f2033708194a4e6d3bd801,43,0.03
037f6c805dfef7a0f01cca0abcea96352a32aa478c63c974bc2e726cad8d026a89,43,0.03
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,43,0.03
02c38879ebee1f1e37b9f0504e5d7649960e28a2220d439f24dc3b110cabfaa743,43,0.03
02930f7edf055f0b3fae08c2db48ea70d6c8daae111d3b60b28ecc73709518e750,43,0.03
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,43,0.03
02d1ef05a2105ad3eb66c78d9b3d751776d975ceef85d09593737e39d54d2a8b09,43,0.03
03ec621c123109c169d8c1366a6d58832d0b06ec7504ad4cbe05829f56d6aab1f0,43,0.03
035dc8c4f36ef0661b4e0790fedc7a5765210f3d378b122861093652a25f4d706a,43,0.03
0340530857b85523a04e3b3d9ad072c7459f1e2d60957368d5f92971a298ee7930,43,0.03
029ee8e74fe7fc757e8b04a1350b34d9049e62dce8aa4a51487e7afdec6a732b39,43,0.03
02be4d70d4153615787e0234cf1e3f9d02e4ec61a1183b4d6bbea90b5f4ad76303,43,0.03
025c644f64160761662483c24aedba90f47f81f74292c7678640cf688a4223caeb,43,0.03
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,43,0.03
03d823162c578cf299ff8f075b760f365f0231228db5a8b7250b94aa8f53e4c6e6,43,0.03
0379ead124a35685d2f1509f7e4f55070ca36649deae61b2981d1940c768f21c0a,43,0.03
03955d7dee697094b039e3b9517a27e49b62ed049090a7adb12aac5e3cd3e5f996,43,0.03
033c99ae67258f99dc775901d8deafeea8fc3c8203b9b717495b2eb1f243967b55,43,0.03
03558dbb84e2b73c6553e9d3b69fc06fd63fdb1d170b8ea6fa87b2b1bbdebb8c4f,43,0.03
03f5f2e39ac72237b418976572fe1946ac8a47adc865c3a6d978ab02a54ed701db,43,0.03
